"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"5 - 9"	"Suspect females"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Rape, aggravated rape, rape (3 mom) 20:1-2"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Rape, aggravated rape, rape (3 mom) 20:1-2"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect males"	"Menace 25:7§"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"10 - 14"	"Suspect females"	"Assault 21:5"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"15 - 17"	"Suspect males"	"Rape, aggravated rape, rape (3 mom) 20:1-2"
"Female victims"	"Different household-dwelling unit"	"Suspect is the parent of the victim"	"15 - 17"	"Suspect males"	"Attempted manslaughter, murder or killing 21:1-3,34a:1"
